illusion_strength,true_diff,n_trials,n_positive,prop_positive,illusion,strength_sign_flipped,shared,species,k_abs,direction
31.5,3.0,100,0,0.0,Contrast,False,True,gpt-5.2,7.0,-1.0
31.5,4.33568,100,14,0.14,Contrast,False,False,gpt-5.2,,
31.5,5.91661,100,52,0.52,Contrast,False,True,gpt-5.2,7.0,-1.0
31.5,7.74279,100,24,0.24,Contrast,False,False,gpt-5.2,,
31.5,9.81421,100,47,0.47,Contrast,False,True,gpt-5.2,7.0,-1.0
31.5,12.13089,100,23,0.23,Contrast,False,False,gpt-5.2,,
31.5,14.69282,100,46,0.46,Contrast,False,True,gpt-5.2,7.0,-1.0
31.5,17.5,100,99,0.99,Contrast,False,False,gpt-5.2,,
-49.0,-0.3587,256,9,0.03515625,MullerLyer,False,True,human,7.0,-1.0
-49.0,-0.20297,256,5,0.01953125,MullerLyer,False,True,human,7.0,-1.0
-49.0,-0.10044,256,6,0.0234375,MullerLyer,False,True,human,7.0,-1.0
-49.0,-0.04,256,12,0.046875,MullerLyer,False,True,human,7.0,-1.0
-49.0,0.04,256,248,0.96875,MullerLyer,False,True,human,7.0,1.0
-49.0,0.10044,256,245,0.95703125,MullerLyer,False,True,human,7.0,1.0
-49.0,0.20297,256,248,0.96875,MullerLyer,False,True,human,7.0,1.0
-49.0,0.3587,256,248,0.96875,MullerLyer,False,True,human,7.0,1.0
-42.0,-0.46,256,2,0.0078125,MullerLyer,False,True,human,6.0,-1.0
-42.0,-0.27349,256,2,0.0078125,MullerLyer,False,True,human,6.0,-1.0
-42.0,-0.14575,256,5,0.01953125,MullerLyer,False,True,human,6.0,-1.0
-42.0,-0.06565,256,5,0.01953125,MullerLyer,False,True,human,6.0,-1.0
-42.0,0.06565,256,249,0.97265625,MullerLyer,False,True,human,6.0,1.0
-42.0,0.14575,256,251,0.98046875,MullerLyer,False,True,human,6.0,1.0
-42.0,0.27349,256,249,0.97265625,MullerLyer,False,True,human,6.0,1.0
-42.0,0.46,256,250,0.9765625,MullerLyer,False,True,human,6.0,1.0
-35.0,-0.3587,256,10,0.0390625,MullerLyer,False,True,human,5.0,-1.0
-35.0,-0.20297,256,7,0.02734375,MullerLyer,False,True,human,5.0,-1.0
-35.0,-0.10044,256,7,0.02734375,MullerLyer,False,True,human,5.0,-1.0
-35.0,-0.04,256,11,0.04296875,MullerLyer,False,True,human,5.0,-1.0
-35.0,0.04,256,246,0.9609375,MullerLyer,False,True,human,5.0,1.0
-35.0,0.10044,256,248,0.96875,MullerLyer,False,True,human,5.0,1.0
-35.0,0.20297,256,246,0.9609375,MullerLyer,False,True,human,5.0,1.0
-35.0,0.3587,256,247,0.96484375,MullerLyer,False,True,human,5.0,1.0
-28.0,-0.46,256,6,0.0234375,MullerLyer,False,True,human,4.0,-1.0
-28.0,-0.27349,256,4,0.015625,MullerLyer,False,True,human,4.0,-1.0
-28.0,-0.14575,256,2,0.0078125,MullerLyer,False,True,human,4.0,-1.0
-28.0,-0.06565,256,5,0.01953125,MullerLyer,False,True,human,4.0,-1.0
-28.0,0.06565,256,251,0.98046875,MullerLyer,False,True,human,4.0,1.0
-28.0,0.14575,256,250,0.9765625,MullerLyer,False,True,human,4.0,1.0
-28.0,0.27349,256,254,0.9921875,MullerLyer,False,True,human,4.0,1.0
-28.0,0.46,256,253,0.98828125,MullerLyer,False,True,human,4.0,1.0
-21.0,-0.3587,256,3,0.01171875,MullerLyer,False,True,human,3.0,-1.0
-21.0,-0.20297,256,10,0.0390625,MullerLyer,False,True,human,3.0,-1.0
-21.0,-0.10044,256,9,0.03515625,MullerLyer,False,True,human,3.0,-1.0
-21.0,-0.04,256,9,0.03515625,MullerLyer,False,True,human,3.0,-1.0
-21.0,0.04,256,246,0.9609375,MullerLyer,False,True,human,3.0,1.0
-21.0,0.10044,256,246,0.9609375,MullerLyer,False,True,human,3.0,1.0
-21.0,0.20297,256,244,0.953125,MullerLyer,False,True,human,3.0,1.0
-21.0,0.3587,256,246,0.9609375,MullerLyer,False,True,human,3.0,1.0
-14.0,-0.46,256,2,0.0078125,MullerLyer,False,True,human,2.0,-1.0
-14.0,-0.27349,256,4,0.015625,MullerLyer,False,True,human,2.0,-1.0
-14.0,-0.14575,256,3,0.01171875,MullerLyer,False,True,human,2.0,-1.0
-14.0,-0.06565,256,5,0.01953125,MullerLyer,False,True,human,2.0,-1.0
-14.0,0.06565,256,255,0.99609375,MullerLyer,False,True,human,2.0,1.0
-14.0,0.14575,256,251,0.98046875,MullerLyer,False,True,human,2.0,1.0
-14.0,0.27349,256,254,0.9921875,MullerLyer,False,True,human,2.0,1.0
-14.0,0.46,256,253,0.98828125,MullerLyer,False,True,human,2.0,1.0
-7.0,-0.3587,256,10,0.0390625,MullerLyer,False,True,human,1.0,-1.0
-7.0,-0.20297,256,6,0.0234375,MullerLyer,False,True,human,1.0,-1.0
-7.0,-0.10044,256,14,0.0546875,MullerLyer,False,True,human,1.0,-1.0
-7.0,-0.04,256,26,0.1015625,MullerLyer,False,True,human,1.0,-1.0
-7.0,0.04,256,239,0.93359375,MullerLyer,False,True,human,1.0,1.0
-7.0,0.10044,256,245,0.95703125,MullerLyer,False,True,human,1.0,1.0
-7.0,0.20297,256,241,0.94140625,MullerLyer,False,True,human,1.0,1.0
-7.0,0.3587,256,250,0.9765625,MullerLyer,False,True,human,1.0,1.0
0.0,-0.46,256,3,0.01171875,MullerLyer,False,True,human,,
0.0,-0.3587,247,2,0.008097165991902834,MullerLyer,False,True,human,,
0.0,-0.27349,256,1,0.00390625,MullerLyer,False,True,human,,
0.0,-0.20297,247,11,0.044534412955465584,MullerLyer,False,True,human,,
0.0,-0.14575,256,6,0.0234375,MullerLyer,False,True,human,,
0.0,-0.10044,247,24,0.09716599190283401,MullerLyer,False,True,human,,
0.0,-0.06565,256,35,0.13671875,MullerLyer,False,True,human,,
0.0,-0.04,247,74,0.29959514170040485,MullerLyer,False,True,human,,
0.0,0.04,247,196,0.7935222672064778,MullerLyer,False,True,human,,
0.0,0.06565,256,241,0.94140625,MullerLyer,False,True,human,,
0.0,0.10044,247,230,0.9311740890688259,MullerLyer,False,True,human,,
0.0,0.14575,256,249,0.97265625,MullerLyer,False,True,human,,
0.0,0.20297,247,239,0.9676113360323887,MullerLyer,False,True,human,,
0.0,0.27349,256,251,0.98046875,MullerLyer,False,True,human,,
0.0,0.3587,247,236,0.9554655870445344,MullerLyer,False,True,human,,
0.0,0.46,256,253,0.98828125,MullerLyer,False,True,human,,
7.0,-0.3587,256,4,0.015625,MullerLyer,False,True,human,1.0,1.0
7.0,-0.20297,256,41,0.16015625,MullerLyer,False,True,human,1.0,1.0
7.0,-0.10044,256,130,0.5078125,MullerLyer,False,True,human,1.0,1.0
7.0,-0.04,256,214,0.8359375,MullerLyer,False,True,human,1.0,1.0
7.0,0.04,256,89,0.34765625,MullerLyer,False,True,human,1.0,-1.0
7.0,0.10044,256,169,0.66015625,MullerLyer,False,True,human,1.0,-1.0
7.0,0.20297,256,235,0.91796875,MullerLyer,False,True,human,1.0,-1.0
7.0,0.3587,256,249,0.97265625,MullerLyer,False,True,human,1.0,-1.0
14.0,-0.46,256,7,0.02734375,MullerLyer,False,True,human,2.0,1.0
14.0,-0.27349,256,47,0.18359375,MullerLyer,False,True,human,2.0,1.0
14.0,-0.14575,256,185,0.72265625,MullerLyer,False,True,human,2.0,1.0
14.0,-0.06565,256,233,0.91015625,MullerLyer,False,True,human,2.0,1.0
14.0,0.06565,256,52,0.203125,MullerLyer,False,True,human,2.0,-1.0
14.0,0.14575,256,108,0.421875,MullerLyer,False,True,human,2.0,-1.0
14.0,0.27349,256,238,0.9296875,MullerLyer,False,True,human,2.0,-1.0
14.0,0.46,256,251,0.98046875,MullerLyer,False,True,human,2.0,-1.0
21.0,-0.3587,256,52,0.203125,MullerLyer,False,True,human,3.0,1.0
21.0,-0.20297,256,181,0.70703125,MullerLyer,False,True,human,3.0,1.0
21.0,-0.10044,256,236,0.921875,MullerLyer,False,True,human,3.0,1.0
21.0,-0.04,256,244,0.953125,MullerLyer,False,True,human,3.0,1.0
21.0,0.04,256,21,0.08203125,MullerLyer,False,True,human,3.0,-1.0
21.0,0.10044,256,46,0.1796875,MullerLyer,False,True,human,3.0,-1.0
21.0,0.20297,256,123,0.48046875,MullerLyer,False,True,human,3.0,-1.0
21.0,0.3587,256,228,0.890625,MullerLyer,False,True,human,3.0,-1.0
28.0,-0.46,256,35,0.13671875,MullerLyer,False,True,human,4.0,1.0
28.0,-0.27349,256,158,0.6171875,MullerLyer,False,True,human,4.0,1.0
28.0,-0.14575,256,239,0.93359375,MullerLyer,False,True,human,4.0,1.0
28.0,-0.06565,256,248,0.96875,MullerLyer,False,True,human,4.0,1.0
28.0,0.06565,256,16,0.0625,MullerLyer,False,True,human,4.0,-1.0
28.0,0.14575,256,38,0.1484375,MullerLyer,False,True,human,4.0,-1.0
28.0,0.27349,256,125,0.48828125,MullerLyer,False,True,human,4.0,-1.0
28.0,0.46,256,237,0.92578125,MullerLyer,False,True,human,4.0,-1.0
35.0,-0.3587,256,140,0.546875,MullerLyer,False,True,human,5.0,1.0
35.0,-0.20297,256,223,0.87109375,MullerLyer,False,True,human,5.0,1.0
35.0,-0.10044,256,238,0.9296875,MullerLyer,False,True,human,5.0,1.0
35.0,-0.04,256,246,0.9609375,MullerLyer,False,True,human,5.0,1.0
35.0,0.04,256,10,0.0390625,MullerLyer,False,True,human,5.0,-1.0
35.0,0.10044,256,24,0.09375,MullerLyer,False,True,human,5.0,-1.0
35.0,0.20297,256,57,0.22265625,MullerLyer,False,True,human,5.0,-1.0
35.0,0.3587,256,160,0.625,MullerLyer,False,True,human,5.0,-1.0
42.0,-0.46,256,96,0.375,MullerLyer,False,True,human,6.0,1.0
42.0,-0.27349,256,190,0.7421875,MullerLyer,False,True,human,6.0,1.0
42.0,-0.14575,256,243,0.94921875,MullerLyer,False,True,human,6.0,1.0
42.0,-0.06565,256,250,0.9765625,MullerLyer,False,True,human,6.0,1.0
42.0,0.06565,256,9,0.03515625,MullerLyer,False,True,human,6.0,-1.0
42.0,0.14575,256,13,0.05078125,MullerLyer,False,True,human,6.0,-1.0
42.0,0.27349,256,76,0.296875,MullerLyer,False,True,human,6.0,-1.0
42.0,0.46,256,175,0.68359375,MullerLyer,False,True,human,6.0,-1.0
49.0,-0.3587,256,160,0.625,MullerLyer,False,True,human,7.0,1.0
49.0,-0.20297,256,216,0.84375,MullerLyer,False,True,human,7.0,1.0
49.0,-0.10044,256,236,0.921875,MullerLyer,False,True,human,7.0,1.0
49.0,-0.04,256,245,0.95703125,MullerLyer,False,True,human,7.0,1.0
49.0,0.04,256,12,0.046875,MullerLyer,False,True,human,7.0,-1.0
49.0,0.10044,256,20,0.078125,MullerLyer,False,True,human,7.0,-1.0
49.0,0.20297,256,42,0.1640625,MullerLyer,False,True,human,7.0,-1.0
49.0,0.3587,256,121,0.47265625,MullerLyer,False,True,human,7.0,-1.0
-66.5,-0.19772,256,8,0.03125,VerticalHorizontal,False,True,human,7.0,-1.0
-66.5,-0.12544,256,7,0.02734375,VerticalHorizontal,False,True,human,7.0,-1.0
-66.5,-0.06953,256,7,0.02734375,VerticalHorizontal,False,True,human,7.0,-1.0
-66.5,-0.03,256,10,0.0390625,VerticalHorizontal,False,True,human,7.0,-1.0
-66.5,0.03,256,244,0.953125,VerticalHorizontal,False,True,human,7.0,1.0
-66.5,0.06953,256,244,0.953125,VerticalHorizontal,False,True,human,7.0,1.0
-66.5,0.12544,256,250,0.9765625,VerticalHorizontal,False,True,human,7.0,1.0
-66.5,0.19772,256,247,0.96484375,VerticalHorizontal,False,True,human,7.0,1.0
-57.0,-0.24,256,4,0.015625,VerticalHorizontal,False,True,human,6.0,-1.0
-57.0,-0.15953,256,4,0.015625,VerticalHorizontal,False,True,human,6.0,-1.0
-57.0,-0.09544,256,7,0.02734375,VerticalHorizontal,False,True,human,6.0,-1.0
-57.0,-0.04772,256,8,0.03125,VerticalHorizontal,False,True,human,6.0,-1.0
-57.0,0.04772,256,253,0.98828125,VerticalHorizontal,False,True,human,6.0,1.0
-57.0,0.09544,256,246,0.9609375,VerticalHorizontal,False,True,human,6.0,1.0
-57.0,0.15953,256,247,0.96484375,VerticalHorizontal,False,True,human,6.0,1.0
-57.0,0.24,256,253,0.98828125,VerticalHorizontal,False,True,human,6.0,1.0
-47.5,-0.19772,256,6,0.0234375,VerticalHorizontal,False,True,human,5.0,-1.0
-47.5,-0.12544,256,11,0.04296875,VerticalHorizontal,False,True,human,5.0,-1.0
-47.5,-0.06953,256,10,0.0390625,VerticalHorizontal,False,True,human,5.0,-1.0
-47.5,-0.03,256,13,0.05078125,VerticalHorizontal,False,True,human,5.0,-1.0
-47.5,0.03,256,240,0.9375,VerticalHorizontal,False,True,human,5.0,1.0
-47.5,0.06953,256,246,0.9609375,VerticalHorizontal,False,True,human,5.0,1.0
-47.5,0.12544,256,249,0.97265625,VerticalHorizontal,False,True,human,5.0,1.0
-47.5,0.19772,256,250,0.9765625,VerticalHorizontal,False,True,human,5.0,1.0
-38.0,-0.24,256,6,0.0234375,VerticalHorizontal,False,True,human,4.0,-1.0
-38.0,-0.15953,256,5,0.01953125,VerticalHorizontal,False,True,human,4.0,-1.0
-38.0,-0.09544,256,5,0.01953125,VerticalHorizontal,False,True,human,4.0,-1.0
-38.0,-0.04772,256,4,0.015625,VerticalHorizontal,False,True,human,4.0,-1.0
-38.0,0.04772,256,243,0.94921875,VerticalHorizontal,False,True,human,4.0,1.0
-38.0,0.09544,256,252,0.984375,VerticalHorizontal,False,True,human,4.0,1.0
-38.0,0.15953,256,251,0.98046875,VerticalHorizontal,False,True,human,4.0,1.0
-38.0,0.24,256,251,0.98046875,VerticalHorizontal,False,True,human,4.0,1.0
-28.5,-0.19772,256,6,0.0234375,VerticalHorizontal,False,True,human,3.0,-1.0
-28.5,-0.12544,256,6,0.0234375,VerticalHorizontal,False,True,human,3.0,-1.0
-28.5,-0.06953,256,15,0.05859375,VerticalHorizontal,False,True,human,3.0,-1.0
-28.5,-0.03,256,15,0.05859375,VerticalHorizontal,False,True,human,3.0,-1.0
-28.5,0.03,256,235,0.91796875,VerticalHorizontal,False,True,human,3.0,1.0
-28.5,0.06953,256,245,0.95703125,VerticalHorizontal,False,True,human,3.0,1.0
-28.5,0.12544,256,245,0.95703125,VerticalHorizontal,False,True,human,3.0,1.0
-28.5,0.19772,256,246,0.9609375,VerticalHorizontal,False,True,human,3.0,1.0
-19.0,-0.24,256,3,0.01171875,VerticalHorizontal,False,True,human,2.0,-1.0
-19.0,-0.15953,256,4,0.015625,VerticalHorizontal,False,True,human,2.0,-1.0
-19.0,-0.09544,256,7,0.02734375,VerticalHorizontal,False,True,human,2.0,-1.0
-19.0,-0.04772,256,22,0.0859375,VerticalHorizontal,False,True,human,2.0,-1.0
-19.0,0.04772,256,233,0.91015625,VerticalHorizontal,False,True,human,2.0,1.0
-19.0,0.09544,256,246,0.9609375,VerticalHorizontal,False,True,human,2.0,1.0
-19.0,0.15953,256,247,0.96484375,VerticalHorizontal,False,True,human,2.0,1.0
-19.0,0.24,256,249,0.97265625,VerticalHorizontal,False,True,human,2.0,1.0
-9.5,-0.19772,256,14,0.0546875,VerticalHorizontal,False,True,human,1.0,-1.0
-9.5,-0.12544,256,13,0.05078125,VerticalHorizontal,False,True,human,1.0,-1.0
-9.5,-0.06953,256,23,0.08984375,VerticalHorizontal,False,True,human,1.0,-1.0
-9.5,-0.03,256,57,0.22265625,VerticalHorizontal,False,True,human,1.0,-1.0
-9.5,0.03,256,213,0.83203125,VerticalHorizontal,False,True,human,1.0,1.0
-9.5,0.06953,256,229,0.89453125,VerticalHorizontal,False,True,human,1.0,1.0
-9.5,0.12544,256,248,0.96875,VerticalHorizontal,False,True,human,1.0,1.0
-9.5,0.19772,256,245,0.95703125,VerticalHorizontal,False,True,human,1.0,1.0
0.0,-0.24,256,4,0.015625,VerticalHorizontal,False,True,human,,
0.0,-0.19772,247,6,0.024291497975708502,VerticalHorizontal,False,True,human,,
0.0,-0.15953,256,6,0.0234375,VerticalHorizontal,False,True,human,,
0.0,-0.12544,247,20,0.08097165991902834,VerticalHorizontal,False,True,human,,
0.0,-0.09544,256,20,0.078125,VerticalHorizontal,False,True,human,,
0.0,-0.06953,247,54,0.21862348178137653,VerticalHorizontal,False,True,human,,
0.0,-0.04772,256,76,0.296875,VerticalHorizontal,False,True,human,,
0.0,-0.03,247,106,0.4291497975708502,VerticalHorizontal,False,True,human,,
0.0,0.03,247,195,0.7894736842105263,VerticalHorizontal,False,True,human,,
0.0,0.04772,256,220,0.859375,VerticalHorizontal,False,True,human,,
0.0,0.06953,247,229,0.9271255060728745,VerticalHorizontal,False,True,human,,
0.0,0.09544,256,237,0.92578125,VerticalHorizontal,False,True,human,,
0.0,0.12544,247,232,0.9392712550607287,VerticalHorizontal,False,True,human,,
0.0,0.15953,256,251,0.98046875,VerticalHorizontal,False,True,human,,
0.0,0.19772,247,241,0.9757085020242915,VerticalHorizontal,False,True,human,,
0.0,0.24,256,249,0.97265625,VerticalHorizontal,False,True,human,,
9.5,-0.19772,256,20,0.078125,VerticalHorizontal,False,True,human,1.0,1.0
9.5,-0.12544,256,59,0.23046875,VerticalHorizontal,False,True,human,1.0,1.0
9.5,-0.06953,256,84,0.328125,VerticalHorizontal,False,True,human,1.0,1.0
9.5,-0.03,256,121,0.47265625,VerticalHorizontal,False,True,human,1.0,1.0
9.5,0.03,256,149,0.58203125,VerticalHorizontal,False,True,human,1.0,-1.0
9.5,0.06953,256,186,0.7265625,VerticalHorizontal,False,True,human,1.0,-1.0
9.5,0.12544,256,219,0.85546875,VerticalHorizontal,False,True,human,1.0,-1.0
9.5,0.19772,256,243,0.94921875,VerticalHorizontal,False,True,human,1.0,-1.0
19.0,-0.24,256,23,0.08984375,VerticalHorizontal,False,True,human,2.0,1.0
19.0,-0.15953,256,53,0.20703125,VerticalHorizontal,False,True,human,2.0,1.0
19.0,-0.09544,256,85,0.33203125,VerticalHorizontal,False,True,human,2.0,1.0
19.0,-0.04772,256,146,0.5703125,VerticalHorizontal,False,True,human,2.0,1.0
19.0,0.04772,256,103,0.40234375,VerticalHorizontal,False,True,human,2.0,-1.0
19.0,0.09544,256,160,0.625,VerticalHorizontal,False,True,human,2.0,-1.0
19.0,0.15953,256,209,0.81640625,VerticalHorizontal,False,True,human,2.0,-1.0
19.0,0.24,256,235,0.91796875,VerticalHorizontal,False,True,human,2.0,-1.0
28.5,-0.19772,256,82,0.3203125,VerticalHorizontal,False,True,human,3.0,1.0
28.5,-0.12544,256,116,0.453125,VerticalHorizontal,False,True,human,3.0,1.0
28.5,-0.06953,256,181,0.70703125,VerticalHorizontal,False,True,human,3.0,1.0
28.5,-0.03,256,224,0.875,VerticalHorizontal,False,True,human,3.0,1.0
28.5,0.03,256,40,0.15625,VerticalHorizontal,False,True,human,3.0,-1.0
28.5,0.06953,256,65,0.25390625,VerticalHorizontal,False,True,human,3.0,-1.0
28.5,0.12544,256,139,0.54296875,VerticalHorizontal,False,True,human,3.0,-1.0
28.5,0.19772,256,192,0.75,VerticalHorizontal,False,True,human,3.0,-1.0
38.0,-0.24,256,52,0.203125,VerticalHorizontal,False,True,human,4.0,1.0
38.0,-0.15953,256,102,0.3984375,VerticalHorizontal,False,True,human,4.0,1.0
38.0,-0.09544,256,157,0.61328125,VerticalHorizontal,False,True,human,4.0,1.0
38.0,-0.04772,256,212,0.828125,VerticalHorizontal,False,True,human,4.0,1.0
38.0,0.04772,256,55,0.21484375,VerticalHorizontal,False,True,human,4.0,-1.0
38.0,0.09544,256,81,0.31640625,VerticalHorizontal,False,True,human,4.0,-1.0
38.0,0.15953,256,143,0.55859375,VerticalHorizontal,False,True,human,4.0,-1.0
38.0,0.24,256,200,0.78125,VerticalHorizontal,False,True,human,4.0,-1.0
47.5,-0.19772,256,108,0.421875,VerticalHorizontal,False,True,human,5.0,1.0
47.5,-0.12544,256,170,0.6640625,VerticalHorizontal,False,True,human,5.0,1.0
47.5,-0.06953,256,213,0.83203125,VerticalHorizontal,False,True,human,5.0,1.0
47.5,-0.03,256,234,0.9140625,VerticalHorizontal,False,True,human,5.0,1.0
47.5,0.03,256,22,0.0859375,VerticalHorizontal,False,True,human,5.0,-1.0
47.5,0.06953,256,39,0.15234375,VerticalHorizontal,False,True,human,5.0,-1.0
47.5,0.12544,256,81,0.31640625,VerticalHorizontal,False,True,human,5.0,-1.0
47.5,0.19772,256,147,0.57421875,VerticalHorizontal,False,True,human,5.0,-1.0
57.0,-0.24,256,83,0.32421875,VerticalHorizontal,False,True,human,6.0,1.0
57.0,-0.15953,256,129,0.50390625,VerticalHorizontal,False,True,human,6.0,1.0
57.0,-0.09544,256,201,0.78515625,VerticalHorizontal,False,True,human,6.0,1.0
57.0,-0.04772,256,236,0.921875,VerticalHorizontal,False,True,human,6.0,1.0
57.0,0.04772,256,31,0.12109375,VerticalHorizontal,False,True,human,6.0,-1.0
57.0,0.09544,256,62,0.2421875,VerticalHorizontal,False,True,human,6.0,-1.0
57.0,0.15953,256,118,0.4609375,VerticalHorizontal,False,True,human,6.0,-1.0
57.0,0.24,256,176,0.6875,VerticalHorizontal,False,True,human,6.0,-1.0
66.5,-0.19772,256,117,0.45703125,VerticalHorizontal,False,True,human,7.0,1.0
66.5,-0.12544,256,175,0.68359375,VerticalHorizontal,False,True,human,7.0,1.0
66.5,-0.06953,256,218,0.8515625,VerticalHorizontal,False,True,human,7.0,1.0
66.5,-0.03,256,230,0.8984375,VerticalHorizontal,False,True,human,7.0,1.0
66.5,0.03,256,14,0.0546875,VerticalHorizontal,False,True,human,7.0,-1.0
66.5,0.06953,256,36,0.140625,VerticalHorizontal,False,True,human,7.0,-1.0
66.5,0.12544,256,91,0.35546875,VerticalHorizontal,False,True,human,7.0,-1.0
66.5,0.19772,256,137,0.53515625,VerticalHorizontal,False,True,human,7.0,-1.0
-25.2,-0.3587,256,7,0.02734375,Ponzo,False,True,human,7.0,-1.0
-25.2,-0.20297,256,8,0.03125,Ponzo,False,True,human,7.0,-1.0
-25.2,-0.10044,256,7,0.02734375,Ponzo,False,True,human,7.0,-1.0
-25.2,-0.04,256,9,0.03515625,Ponzo,False,True,human,7.0,-1.0
-25.2,0.04,256,249,0.97265625,Ponzo,False,True,human,7.0,1.0
-25.2,0.10044,256,248,0.96875,Ponzo,False,True,human,7.0,1.0
-25.2,0.20297,256,248,0.96875,Ponzo,False,True,human,7.0,1.0
-25.2,0.3587,256,247,0.96484375,Ponzo,False,True,human,7.0,1.0
-21.6,-0.46,256,4,0.015625,Ponzo,False,True,human,6.0,-1.0
-21.6,-0.27349,256,3,0.01171875,Ponzo,False,True,human,6.0,-1.0
-21.6,-0.14575,256,2,0.0078125,Ponzo,False,True,human,6.0,-1.0
-21.6,-0.06565,256,8,0.03125,Ponzo,False,True,human,6.0,-1.0
-21.6,0.06565,256,249,0.97265625,Ponzo,False,True,human,6.0,1.0
-21.6,0.14575,256,249,0.97265625,Ponzo,False,True,human,6.0,1.0
-21.6,0.27349,256,252,0.984375,Ponzo,False,True,human,6.0,1.0
-21.6,0.46,256,252,0.984375,Ponzo,False,True,human,6.0,1.0
-18.0,-0.3587,256,7,0.02734375,Ponzo,False,True,human,5.0,-1.0
-18.0,-0.20297,256,8,0.03125,Ponzo,False,True,human,5.0,-1.0
-18.0,-0.10044,256,7,0.02734375,Ponzo,False,True,human,5.0,-1.0
-18.0,-0.04,256,21,0.08203125,Ponzo,False,True,human,5.0,-1.0
-18.0,0.04,256,248,0.96875,Ponzo,False,True,human,5.0,1.0
-18.0,0.10044,256,251,0.98046875,Ponzo,False,True,human,5.0,1.0
-18.0,0.20297,256,253,0.98828125,Ponzo,False,True,human,5.0,1.0
-18.0,0.3587,256,246,0.9609375,Ponzo,False,True,human,5.0,1.0
-14.4,-0.46,256,4,0.015625,Ponzo,False,True,human,4.0,-1.0
-14.4,-0.27349,256,0,0.0,Ponzo,False,True,human,4.0,-1.0
-14.4,-0.14575,256,3,0.01171875,Ponzo,False,True,human,4.0,-1.0
-14.4,-0.06565,256,9,0.03515625,Ponzo,False,True,human,4.0,-1.0
-14.4,0.06565,256,248,0.96875,Ponzo,False,True,human,4.0,1.0
-14.4,0.14575,256,251,0.98046875,Ponzo,False,True,human,4.0,1.0
-14.4,0.27349,256,254,0.9921875,Ponzo,False,True,human,4.0,1.0
-14.4,0.46,256,255,0.99609375,Ponzo,False,True,human,4.0,1.0
-10.8,-0.3587,256,9,0.03515625,Ponzo,False,True,human,3.0,-1.0
-10.8,-0.20297,256,11,0.04296875,Ponzo,False,True,human,3.0,-1.0
-10.8,-0.10044,256,13,0.05078125,Ponzo,False,True,human,3.0,-1.0
-10.8,-0.04,256,19,0.07421875,Ponzo,False,True,human,3.0,-1.0
-10.8,0.04,256,228,0.890625,Ponzo,False,True,human,3.0,1.0
-10.8,0.10044,256,246,0.9609375,Ponzo,False,True,human,3.0,1.0
-10.8,0.20297,256,241,0.94140625,Ponzo,False,True,human,3.0,1.0
-10.8,0.3587,256,246,0.9609375,Ponzo,False,True,human,3.0,1.0
-7.2,-0.46,256,6,0.0234375,Ponzo,False,True,human,2.0,-1.0
-7.2,-0.27349,256,4,0.015625,Ponzo,False,True,human,2.0,-1.0
-7.2,-0.14575,256,6,0.0234375,Ponzo,False,True,human,2.0,-1.0
-7.2,-0.06565,256,14,0.0546875,Ponzo,False,True,human,2.0,-1.0
-7.2,0.06565,256,239,0.93359375,Ponzo,False,True,human,2.0,1.0
-7.2,0.14575,256,252,0.984375,Ponzo,False,True,human,2.0,1.0
-7.2,0.27349,256,250,0.9765625,Ponzo,False,True,human,2.0,1.0
-7.2,0.46,256,252,0.984375,Ponzo,False,True,human,2.0,1.0
-3.6,-0.3587,256,10,0.0390625,Ponzo,False,True,human,1.0,-1.0
-3.6,-0.20297,256,11,0.04296875,Ponzo,False,True,human,1.0,-1.0
-3.6,-0.10044,256,18,0.0703125,Ponzo,False,True,human,1.0,-1.0
-3.6,-0.04,256,35,0.13671875,Ponzo,False,True,human,1.0,-1.0
-3.6,0.04,256,218,0.8515625,Ponzo,False,True,human,1.0,1.0
-3.6,0.10044,256,241,0.94140625,Ponzo,False,True,human,1.0,1.0
-3.6,0.20297,256,248,0.96875,Ponzo,False,True,human,1.0,1.0
-3.6,0.3587,256,247,0.96484375,Ponzo,False,True,human,1.0,1.0
0.0,-0.46,256,3,0.01171875,Ponzo,False,True,human,,
0.0,-0.3587,247,7,0.02834008097165992,Ponzo,False,True,human,,
0.0,-0.27349,256,4,0.015625,Ponzo,False,True,human,,
0.0,-0.20297,247,10,0.04048582995951417,Ponzo,False,True,human,,
0.0,-0.14575,256,5,0.01953125,Ponzo,False,True,human,,
0.0,-0.10044,247,27,0.10931174089068826,Ponzo,False,True,human,,
0.0,-0.06565,256,27,0.10546875,Ponzo,False,True,human,,
0.0,-0.04,247,54,0.21862348178137653,Ponzo,False,True,human,,
0.0,0.04,247,163,0.659919028340081,Ponzo,False,True,human,,
0.0,0.06565,256,201,0.78515625,Ponzo,False,True,human,,
0.0,0.10044,247,220,0.8906882591093117,Ponzo,False,True,human,,
0.0,0.14575,256,242,0.9453125,Ponzo,False,True,human,,
0.0,0.20297,247,234,0.9473684210526315,Ponzo,False,True,human,,
0.0,0.27349,256,254,0.9921875,Ponzo,False,True,human,,
0.0,0.3587,247,242,0.979757085020243,Ponzo,False,True,human,,
0.0,0.46,256,251,0.98046875,Ponzo,False,True,human,,
3.6,-0.3587,256,4,0.015625,Ponzo,False,True,human,1.0,1.0
3.6,-0.20297,256,15,0.05859375,Ponzo,False,True,human,1.0,1.0
